Offense_Number,Person_ID,Role_Code
5936,2731,Victim
381,4368,Witness
2084,4452,Victim
4958,3878,Suspect
2344,1709,Other
1327,2690,Arrest
6873,2916,Other
6258,3964,Witness
645,204,Suspect
7736,273,Suspect
1122,1356,Other
1641,670,Other
3794,3732,Suspect
1940,1252,Other
5892,3750,Witness
3517,2017,Victim
497,49,Other
5111,4445,Arrest
6439,2741,Witness
1575,341,Other
2656,3710,Suspect
4829,3151,Other
3624,2859,Arrest
3148,4189,Witness
6238,4948,Arrest
1891,13,Arrest
6090,1152,Victim
519,244,Suspect
3181,1114,Suspect
5827,2059,Other
4493,1936,Victim
7418,1548,Other
7074,4028,Suspect
7623,3067,Arrest
6903,1699,Suspect
6548,1848,Other
6251,1960,Arrest
3944,868,Arrest
7232,3099,Witness
4466,803,Witness
2177,2470,Other
2186,4057,Arrest
2560,4191,Arrest
5292,2114,Victim
5378,968,Other
90,1017,Victim
5653,3092,Other
133,4297,Victim
5101,2213,Arrest
3958,4518,Witness
111,2917,Other
4222,4813,Arrest
2422,4151,Arrest
838,2976,Other
2139,2089,Victim
6770,889,Victim
3543,1635,Arrest
2177,2188,Arrest
721,417,Other
422,4730,Victim
5509,4590,Suspect
14,117,Victim
7486,1157,Witness
3296,3608,Suspect
268,2279,Suspect
2844,3129,Other
1623,2156,Other
5930,2027,Suspect
1236,4000,Victim
7131,1076,Suspect
498,799,Witness
1808,4309,Victim
5469,4824,Suspect
6005,3465,Suspect
5455,1127,Witness
7423,3862,Victim
1594,1359,Witness
5605,785,Victim
3267,1071,Victim
1117,2952,Witness
1751,4846,Suspect
1074,1882,Victim
5406,4369,Witness
2810,4709,Arrest
6937,3647,Victim
7724,1065,Victim
4568,2367,Suspect
6124,2124,Witness
6915,1426,Witness
1075,3503,Victim
5794,1422,Arrest
5367,1047,Other
4573,4049,Other
5017,3084,Victim
6679,1506,Arrest
2375,1411,Other
6470,4695,Other
4078,1410,Suspect
4021,4070,Arrest
4055,3926,Victim
4670,3127,Arrest
3779,1417,Other
4625,1325,Arrest
5476,2129,Witness
3989,1412,Arrest
1417,3196,Arrest
3837,281,Suspect
1122,3572,Other
3537,1352,Victim
6717,4477,Suspect
7853,2717,Arrest
3514,1956,Other
3873,1083,Witness
334,210,Suspect
2842,4274,Arrest
745,3297,Arrest
1643,3959,Victim
1985,1085,Witness
3367,770,Suspect
5508,136,Suspect
7593,4004,Witness
135,1046,Witness
1717,635,Suspect
6670,2522,Arrest
6902,2126,Suspect
7840,2612,Arrest
5158,2646,Other
4022,1072,Victim
4132,4777,Arrest
297,538,Victim
1756,1443,Victim
6910,3187,Victim
982,2690,Suspect
2891,2441,Arrest
2766,401,Arrest
381,3814,Arrest
4546,3913,Victim
7923,1684,Victim
5404,2441,Victim
7456,441,Arrest
2374,950,Other
565,2056,Other
2822,4205,Arrest
6172,2559,Arrest
3955,4395,Suspect
3906,561,Other
4126,3957,Suspect
3553,4654,Witness
994,2123,Arrest
7437,889,Suspect
6991,4069,Other
2736,4201,Other
5788,4471,Arrest
1450,699,Arrest
7043,2948,Arrest
2785,964,Other
3512,3226,Victim
7576,898,Witness
3064,4025,Victim
3511,3613,Witness
5396,269,Arrest
3334,4138,Victim
2482,3626,Witness
4768,4740,Arrest
5610,2761,Suspect
3605,4413,Arrest
2703,1254,Victim
6626,3878,Witness
5527,476,Suspect
1678,1783,Arrest
2467,1309,Other
5968,3328,Suspect
495,548,Suspect
7627,4049,Other
4255,3256,Witness
3558,2724,Suspect
3475,330,Other
763,915,Arrest
623,3421,Other
5831,528,Other
5468,1516,Victim
5830,1130,Witness
5568,4811,Suspect
3682,962,Witness
2705,4730,Witness
490,1619,Suspect
3211,575,Witness
5715,1751,Other
5233,4806,Arrest
6210,2708,Suspect
1595,2405,Victim
3370,91,Arrest
2859,2923,Suspect
6526,2016,Witness
5043,587,Victim
889,2274,Victim
3545,3540,Suspect
559,3217,Other
6646,4573,Victim
3033,2664,Victim
4479,2369,Arrest
6974,3678,Victim
6560,4063,Victim
1006,4899,Suspect
7645,3082,Victim
1586,2036,Arrest
2336,3192,Arrest
6998,787,Victim
725,4879,Victim
7861,3414,Suspect
1607,1632,Victim
4896,922,Other
19,225,Arrest
3723,2472,Arrest
6977,1107,Victim
6398,696,Witness
1854,519,Victim
3454,2518,Arrest
79,710,Arrest
1260,2287,Victim
5523,1445,Suspect
4483,4110,Arrest
1254,757,Witness
2042,1703,Victim
1880,2630,Witness
6446,2640,Arrest
4429,1569,Victim
213,22,Arrest
3540,3387,Witness
6750,474,Victim
1957,4390,Suspect
1998,3443,Witness
795,4514,Other
5716,1436,Witness
409,4054,Suspect
4001,2746,Victim
2931,4032,Victim
7359,4221,Arrest
6127,3248,Arrest
608,795,Suspect
611,3484,Arrest
5646,1252,Victim
4997,4492,Witness
5575,1155,Arrest
6922,3703,Witness
2027,1699,Arrest
880,2386,Suspect
6017,1070,Victim
3141,3069,Other
7989,2520,Arrest
1587,4360,Suspect
2862,1462,Victim
6988,4346,Other
6608,334,Other
3545,2902,Witness
6920,2239,Victim
6465,818,Witness
3036,2691,Arrest
6868,691,Arrest
4534,3944,Witness
6782,934,Arrest
2674,3866,Witness
1999,2179,Arrest
20,1322,Victim
6298,481,Suspect
1982,3455,Suspect
2383,2656,Suspect
5178,4065,Other
2813,1459,Arrest
3877,3362,Victim
1841,2876,Other
4301,270,Witness
103,3561,Victim
7120,945,Victim
3786,4328,Victim
5307,2007,Arrest
1438,176,Victim
6724,2151,Other
6176,2714,Other
4372,2724,Arrest
5751,155,Witness
338,1566,Other
5733,3352,Victim
3463,3472,Other
5080,2211,Victim
1383,4572,Other
5527,4159,Other
5559,3086,Witness
3297,732,Other
3600,1891,Witness
7492,1355,Witness
6697,4066,Suspect
4276,1772,Other
130,3188,Other
1576,2152,Victim
4488,2929,Witness
846,219,Other
5083,988,Witness
5664,3001,Arrest
4221,3986,Arrest
3200,4322,Witness
2039,2643,Witness
6387,2583,Witness
4820,4276,Witness
2465,2891,Witness
4939,4040,Suspect
7407,337,Suspect
7743,3552,Victim
4557,3530,Witness
7528,1382,Suspect
5190,3186,Victim
2366,1352,Suspect
4856,3003,Arrest
7069,3031,Victim
458,1086,Witness
1463,4963,Other
6839,2635,Arrest
6782,4646,Victim
3284,2555,Suspect
7715,1802,Other
7295,2465,Suspect
6221,2350,Other
7980,3137,Arrest
2038,3950,Arrest
694,4239,Suspect
3248,201,Suspect
6163,2796,Witness
4973,4942,Witness
7899,4961,Suspect
4820,1461,Suspect
2470,797,Arrest
2577,1014,Witness
1009,2068,Arrest
4987,4938,Other
5432,924,Suspect
3045,3477,Witness
7798,4859,Suspect
1625,2196,Arrest
534,4537,Victim
6019,1041,Victim
1905,520,Suspect
6166,2512,Suspect
5418,3268,Victim
4930,2512,Witness
3223,3474,Victim
898,1011,Victim
440,4201,Suspect
3233,3010,Suspect
859,4540,Other
1444,2395,Arrest
1409,3684,Victim
1122,2079,Suspect
1871,2941,Witness
5122,3890,Suspect
5514,521,Arrest
461,4958,Suspect
1534,4561,Witness
5935,1604,Arrest
5264,461,Suspect
7378,1903,Suspect
7794,4324,Victim
386,4984,Victim
2795,933,Other
6067,989,Arrest
6162,3798,Other
2389,2598,Victim
215,1413,Victim
2557,1638,Witness
5280,1035,Witness
2102,427,Suspect
3655,4157,Other
467,4929,Other
806,2066,Arrest
604,1769,Witness
7357,1854,Suspect
77,1573,Victim
5744,691,Other
1356,1801,Arrest
3426,1345,Victim
3597,4410,Other
2829,3947,Suspect
2310,3033,Witness
2426,1474,Witness
399,3446,Arrest
7919,4944,Arrest
4852,2976,Arrest
2396,4186,Arrest
4569,752,Arrest
3566,4331,Arrest
2999,3131,Arrest
2942,4873,Other
2952,3691,Witness
1915,1444,Victim
7743,490,Other
6569,629,Other
4104,3140,Arrest
994,804,Arrest
433,3581,Other
2856,2838,Suspect
676,1066,Victim
2961,2724,Arrest
7449,3952,Witness
5940,1919,Suspect
4492,4733,Arrest
1074,3124,Arrest
1077,987,Other
6897,573,Suspect
7909,900,Suspect
3863,1621,Witness
663,3712,Other
3674,3206,Other
1228,3470,Other
5765,2928,Victim
2601,4418,Witness
6908,3874,Other
2176,1694,Suspect
1738,3596,Arrest
2820,495,Victim
328,1094,Witness
6343,1683,Suspect
3721,4972,Witness
1413,2856,Suspect
4199,2239,Other
6027,3251,Other
5178,3351,Witness
4856,1568,Witness
4831,2485,Victim
3746,868,Suspect
4803,4418,Witness
3078,4535,Witness
4373,18,Suspect
4411,3135,Suspect
24,2928,Victim
1891,519,Other
6892,2071,Suspect
1727,4554,Arrest
7390,2612,Witness
4257,4171,Arrest
7823,2963,Other
7338,1966,Other
7296,2493,Other
4913,3947,Suspect
3783,3375,Arrest
2053,1138,Suspect
3544,279,Arrest
1680,1666,Witness
5461,604,Victim
3733,2799,Other
1805,4948,Suspect
6417,551,Witness
6530,3671,Suspect
2062,4328,Suspect
1062,392,Other
5764,77,Suspect
224,1512,Other
4212,2679,Witness
1980,4658,Arrest
1456,2658,Suspect
1618,945,Victim
2690,3920,Other
1000,3354,Other
4771,1226,Witness
5542,3163,Arrest
6485,3472,Suspect
6267,1718,Victim
3133,2648,Suspect
3936,1734,Arrest
7790,4661,Suspect
6815,3725,Victim
2060,4495,Other
336,1421,Other
1257,4299,Suspect
596,4217,Suspect
1923,1630,Suspect
6469,2694,Victim
4786,2310,Suspect
5023,1965,Arrest
6109,4295,Suspect
6922,895,Suspect
3575,1776,Witness
442,3614,Suspect
3184,4273,Witness
4694,264,Victim
2437,263,Witness
3677,2594,Suspect
1924,2575,Arrest
2112,791,Witness
1599,3188,Suspect
2022,4224,Suspect
2349,521,Other
3152,4345,Victim
3097,442,Witness
5635,4732,Arrest
2342,1656,Victim
7567,4706,Suspect
4010,1190,Other
1755,2189,Suspect
2147,544,Witness
4392,1726,Witness
3583,1556,Suspect
4914,2682,Victim
1757,4373,Arrest
2644,3247,Other
2899,2656,Witness
6231,2925,Arrest
5184,4687,Arrest
114,3121,Witness
310,3675,Arrest
6348,2131,Witness
888,3815,Other
1305,2077,Arrest
2227,4472,Other
109,376,Witness
7448,4072,Arrest
5409,3303,Witness
2985,558,Victim
1365,2042,Victim
4668,2942,Arrest
6966,2737,Victim
4645,1603,Suspect
3311,2816,Victim
427,742,Victim
541,2232,Suspect
2918,397,Suspect
7778,3396,Witness
4432,924,Witness
4108,2157,Witness
2786,4961,Arrest
6463,879,Other
6441,3689,Victim
4086,1366,Other
440,2238,Other
6280,3810,Suspect
6518,279,Other
1658,3779,Suspect
4657,454,Arrest
7475,368,Other
163,3408,Other
7766,104,Victim
3507,2420,Suspect
4355,2509,Suspect
5689,4083,Arrest
5886,1309,Suspect
3942,1472,Witness
2123,3481,Suspect
2520,2124,Victim
5833,4643,Suspect
7987,2422,Victim
2477,602,Arrest
7680,3714,Victim
6582,1559,Suspect
4288,3678,Other
6353,2992,Other
6679,1971,Victim
153,3355,Witness
3274,4270,Victim
7940,4969,Arrest
5069,1749,Witness
1167,49,Arrest
1040,4428,Victim
55,4071,Victim
5112,1370,Suspect
2550,2567,Other
2535,4118,Witness
3639,488,Witness
4469,1959,Victim
538,3013,Witness
465,2531,Arrest
3682,4735,Arrest
2417,1503,Victim
7804,2545,Victim
357,2802,Victim
1870,1880,Suspect
3164,299,Other
4148,334,Victim
206,1714,Arrest
2438,135,Other
816,1293,Victim
4989,1836,Victim
7975,4194,Suspect
981,4092,Witness
6675,2200,Suspect
5501,2097,Victim
1728,2441,Other
2289,2957,Other
1040,629,Victim
1800,3213,Witness
7469,1741,Suspect
5161,1698,Suspect
5358,4092,Other
3721,2426,Suspect
2853,656,Other
1393,777,Other
7879,176,Victim
2511,4195,Victim
3109,2629,Arrest
1507,2947,Witness
2542,256,Suspect
14,4701,Victim
5763,4442,Witness
6352,516,Victim
5167,33,Witness
1807,1211,Victim
6416,1217,Arrest
4313,2485,Other
1950,4188,Suspect
6722,1088,Victim
1298,2335,Other
1634,357,Suspect
391,1977,Arrest
547,68,Victim
4222,4336,Suspect
7106,3300,Victim
1556,3463,Victim
2360,4928,Other
2291,4855,Other
100,3737,Arrest
6477,1481,Other
7748,4084,Victim
183,1726,Other
6906,2557,Arrest
2656,1759,Witness
5046,3848,Other
2366,3810,Suspect
2372,3498,Witness
6823,2097,Suspect
2801,3857,Arrest
7302,3210,Arrest
1861,1546,Other
4968,2571,Witness
3733,2424,Arrest
4335,1597,Other
1192,2368,Victim
6727,4415,Arrest
3213,2377,Arrest
3626,2964,Witness
1344,4631,Other
3238,3002,Witness
5384,940,Victim
6459,4049,Other
6394,4273,Arrest
7357,2313,Other
3170,587,Witness
5704,4115,Victim
2630,3521,Other
2006,4190,Victim
5365,892,Other
291,3787,Witness
4629,3793,Victim
783,1441,Witness
84,3421,Suspect
5263,2022,Arrest
6034,70,Other
559,3805,Arrest
6186,2259,Other
7649,1145,Suspect
3306,1475,Suspect
5590,3294,Victim
5343,921,Suspect
5795,1668,Arrest
3815,3079,Witness
643,2800,Other
592,1290,Arrest
608,4857,Witness
112,956,Other
1135,223,Arrest
511,492,Victim
1080,1810,Arrest
2057,1879,Other
5405,3856,Witness
1341,455,Witness
7052,819,Witness
5824,4075,Suspect
885,1158,Witness
7830,1514,Victim
2879,1783,Suspect
3815,3213,Witness
2796,1527,Suspect
1972,128,Arrest
7114,4689,Suspect
6769,1985,Other
1119,4442,Witness
4605,3954,Arrest
22,1693,Arrest
3797,2271,Suspect
3958,4596,Suspect
3712,4250,Suspect
1407,2457,Victim
4727,4870,Arrest
6260,3368,Arrest
5448,2022,Suspect
1179,2290,Victim
7060,1816,Suspect
5046,130,Arrest
5120,3297,Suspect
1567,1695,Witness
2609,1726,Other
3396,1648,Suspect
6546,3566,Arrest
1514,338,Other
3452,2584,Arrest
5445,1765,Other
415,2703,Suspect
3578,2611,Suspect
5177,192,Arrest
2682,4228,Other
4306,2370,Arrest
7806,3473,Victim
5739,1081,Other
4654,59,Victim
6327,2576,Suspect
3400,2765,Suspect
240,2325,Suspect
4518,1472,Victim
110,3559,Suspect
7301,172,Victim
3423,1129,Suspect
1890,1147,Other
1534,4206,Witness
1583,2291,Arrest
57,2284,Arrest
6420,1247,Victim
5062,3235,Witness
4030,1535,Suspect
7487,793,Victim
3444,368,Victim
157,728,Other
7094,2045,Victim
6599,31,Arrest
11,4135,Suspect
2932,1647,Other
4930,2811,Suspect
7872,4674,Suspect
5039,3856,Witness
1918,3753,Other
7841,2709,Victim
3995,605,Suspect
4713,2413,Arrest
1537,3981,Victim
2696,1944,Victim
7141,2263,Witness
110,4682,Other
2814,2234,Arrest
7481,3932,Other
8,4783,Victim
5324,1501,Suspect
1636,931,Other
2530,4123,Other
5430,3044,Suspect
3845,3047,Witness
5636,4791,Victim
3219,3511,Suspect
6933,1566,Other
1221,2341,Suspect
1588,3177,Other
3622,4689,Victim
615,464,Suspect
3013,665,Arrest
7097,1456,Arrest
3236,2259,Witness
3214,127,Victim
2360,1838,Other
2073,2283,Suspect
4757,423,Arrest
6970,1889,Arrest
4821,2359,Arrest
5308,1552,Suspect
791,1810,Victim
1999,4264,Other
7883,4138,Victim
2188,3320,Victim
54,3828,Other
454,809,Suspect
7384,4277,Suspect
5906,4644,Witness
4764,3998,Other
6916,150,Other
1551,3180,Other
7255,4304,Witness
2940,4089,Victim
7584,1764,Arrest
3945,1196,Other
1402,2493,Arrest
2496,3073,Arrest
357,1222,Other
2915,2298,Victim
7086,1901,Witness
5776,1738,Suspect
1635,4845,Arrest
2531,1514,Arrest
1385,2179,Other
7489,164,Victim
4183,4886,Suspect
6721,2311,Suspect
6883,3034,Victim
7764,774,Victim
4371,316,Arrest
6763,4928,Victim
1185,3234,Witness
4907,2911,Suspect
3821,2996,Arrest
4229,4125,Witness
4750,2143,Arrest
3631,1147,Victim
6220,3271,Witness
1193,3547,Other
3249,3660,Other
2578,4706,Arrest
4760,4025,Arrest
6716,1215,Victim
836,1903,Arrest
6023,967,Victim
5380,274,Other
2911,300,Victim
4126,2270,Witness
3507,2373,Suspect
663,4941,Other
7660,4210,Other
96,4160,Witness
7209,2210,Victim
183,2673,Arrest
917,2332,Suspect
3842,3801,Other
1479,2383,Arrest
331,4490,Other
2338,567,Other
1861,2471,Suspect
7206,2075,Other
1154,2826,Suspect
194,2487,Arrest
3973,4763,Suspect
1709,656,Suspect
3311,797,Witness
5380,2270,Witness
6849,2559,Victim
2482,1195,Suspect
7954,4381,Arrest
6997,3639,Victim
1979,634,Other
6615,4913,Arrest
479,1027,Victim
7761,1334,Suspect
7344,4626,Suspect
2088,2170,Other
4016,3446,Victim
6574,296,Suspect
3419,3261,Witness
5836,2996,Other
2659,3194,Other
2718,4681,Arrest
2786,229,Victim
459,817,Victim
1727,1911,Suspect
5623,2223,Arrest
263,41,Other
4637,4298,Victim
6333,1590,Victim
6476,1495,Witness
5435,382,Victim
982,1535,Arrest
1557,4971,Other
6003,1503,Witness
5079,4854,Other
97,2350,Witness
1768,4038,Arrest
4538,4745,Arrest
7069,4429,Suspect
6164,3016,Witness
6388,2417,Other
5494,1792,Arrest
2954,3155,Victim
6576,1296,Other
2389,1723,Suspect
6562,3707,Other
6400,2595,Other
849,4112,Suspect
1694,907,Suspect
5481,1203,Arrest
502,4509,Victim
6321,4952,Victim
6991,4204,Arrest
1662,1465,Other
4279,2797,Other
5679,1082,Other
5095,3916,Arrest
7695,4289,Arrest
7270,4210,Arrest
7782,1230,Victim
5613,1775,Witness
4466,3228,Suspect
1144,35,Witness
5620,1189,Other
3586,4301,Suspect
6241,3781,Suspect
6171,1906,Arrest
3564,4480,Witness
5152,1429,Arrest
3472,1019,Victim
1706,4360,Arrest
2233,1891,Other
6865,4326,Witness
2300,670,Witness
4035,3504,Witness
1650,4401,Suspect
5904,2230,Witness
3646,1704,Suspect
7520,4689,Arrest
5497,3537,Victim
2879,339,Victim
5440,2935,Other
4753,1046,Other
2876,1707,Arrest
939,3218,Victim
4335,4254,Witness
1769,389,Victim
6811,3060,Arrest
1859,3829,Suspect
1155,3451,Victim
127,1023,Other
6089,224,Suspect
2795,1215,Victim
3049,1588,Other
3079,686,Victim
5900,2122,Victim
2779,1979,Other
6397,3011,Other
7918,4373,Witness
4421,3727,Suspect
3402,933,Suspect
3250,71,Arrest
4449,27,Suspect
4757,2479,Witness
4248,4952,Victim
2376,17,Suspect
5525,162,Suspect
1177,4586,Victim
3976,3478,Witness
6482,3306,Witness
4832,3202,Arrest
2369,3430,Suspect
6074,3266,Arrest
5623,1040,Witness
4446,3374,Arrest
7379,1676,Suspect
6587,4076,Victim
7687,3620,Other
2458,868,Witness
586,3768,Other
623,2158,Victim
7344,1942,Other
5702,3281,Witness
6683,4896,Other
7732,2183,Other
7501,4011,Victim
3512,1419,Suspect
6725,631,Victim
1928,605,Other
2118,3352,Arrest
6453,2784,Suspect
1929,1712,Victim
2946,1313,Arrest
6939,2321,Other
478,3780,Suspect
858,4395,Other
4608,246,Arrest
613,3624,Victim
4381,2069,Witness
1843,2650,Arrest
6995,3700,Other
4754,4628,Victim
4335,3719,Other
153,1912,Witness
5133,4335,Arrest
745,3984,Other
3319,3692,Witness
548,4942,Witness
5067,566,Witness
3793,56,Witness
7718,688,Victim
2415,4331,Other
2560,4925,Suspect
3209,3699,Arrest
5268,1799,Victim
170,1537,Arrest
6454,3269,Arrest
4524,1977,Arrest
6131,4039,Arrest
57,2262,Victim
192,1390,Victim
2956,4861,Arrest
106,563,Suspect
6052,1182,Arrest
6050,2411,Arrest
5364,685,Suspect
6439,3887,Other
434,3989,Suspect
1413,4838,Other
7195,2183,Witness
6030,2147,Witness
1905,3361,Arrest
2268,933,Witness
1475,1268,Suspect
4875,3435,Arrest
6081,4397,Victim
4725,3804,Victim
1632,2852,Suspect
761,4464,Other
7643,755,Other
1647,4497,Victim
2660,4533,Victim
4421,2272,Other
3602,296,Victim
6958,3571,Suspect
6145,4009,Victim
2935,4019,Other
5291,1581,Witness
6045,1001,Other
5952,3267,Victim
710,2662,Arrest
2445,2353,Witness
5390,187,Arrest
4933,3244,Arrest
5849,4578,Arrest
2568,3521,Suspect
6863,3810,Witness
5289,4694,Suspect
2743,1076,Victim
6451,4293,Suspect
1515,4692,Other
2579,2593,Suspect
3341,70,Arrest
3716,3644,Suspect
3224,1518,Witness
3824,3975,Witness
5724,2837,Victim
1319,3410,Suspect
3158,2308,Other
1335,2498,Arrest
6608,2545,Arrest
4054,1623,Witness
7869,2981,Other
297,3728,Other
1931,4112,Arrest
4876,4591,Witness
2007,408,Witness
4784,1611,Other
6585,4837,Other
3907,1073,Other
3676,1584,Victim
890,3590,Suspect
7152,4427,Arrest
2255,2555,Witness
6243,2082,Suspect
902,1046,Suspect
7713,49,Suspect
347,3198,Victim
3452,4141,Victim
1448,3769,Other
5625,878,Other
5157,4860,Other
972,810,Arrest
2297,4293,Witness
3668,1762,Suspect
5578,1669,Witness
4472,2522,Arrest
1514,526,Witness
3965,1568,Witness
4221,3310,Arrest
5545,414,Witness
18,4694,Arrest
3584,3658,Other
5205,2580,Witness
2183,2651,Other
698,299,Witness
4027,64,Suspect
2825,3303,Other
489,1139,Witness
2016,623,Victim
3546,612,Victim
7300,3063,Victim
229,1291,Witness
2386,4019,Other
3569,2991,Other
3918,3018,Victim
6201,2818,Arrest
5038,1489,Suspect
4881,3999,Other
4422,3669,Victim
6175,2166,Victim
4409,2372,Other
6492,1558,Arrest
3843,3514,Other
1958,2577,Arrest
3415,3920,Suspect
6895,104,Arrest
1898,1713,Witness
4392,4628,Suspect
1307,2673,Other
6510,2798,Arrest
6332,4770,Arrest
5142,2453,Victim
4183,2227,Witness
5607,3228,Arrest
6467,2877,Arrest
5856,3213,Victim
6530,786,Suspect
241,4412,Other
4419,4015,Arrest
2540,3581,Other
1304,3418,Suspect
